tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
1.928	0.000	15.591	0.90000000	0.531	2.432	0.531	2.432	0.531	2.432	0.000	0.366	0.000	0.366	0.000	0.366	3.248	99999.000	3.248	99999.000	3.248	99999.000	2.191	0.049	12.305	1.00000000	0.910	2.988	0.910	2.988	0.910	2.988	0.000	0.438	0.000	0.438	0.000	0.438	7.867	99999.000	7.867	99999.000	7.867	99999.000	0.022787	0.453237	0.375000	0.125179	0.821429	0.116650	0.338983
1.699	0.000	2.649	0.90000000	0.188	2.035	0.188	2.035	0.188	2.035	0.000	1.004	0.000	1.004	0.000	1.004	0.511	99999.000	0.511	99999.000	0.511	99999.000	2.123	0.077	2.617	1.00000000	0.000	2.775	0.000	2.775	0.000	2.775	0.000	0.023	0.000	0.023	0.000	0.023	3.118	99999.000	3.118	99999.000	3.118	99999.000	0.027273	0.284549	0.202899	0.102433	0.823529	0.188752	0.433962
2.039	0.000	99999.000	0.00000000	1.814	2.424	1.814	2.424	1.814	2.424	0.000	0.012	0.000	0.012	0.000	0.012	39.625	99999.000	39.625	99999.000	39.625	99999.000	2.482	0.000	99999.000	0.00000000	2.234	2.580	2.234	2.580	2.234	2.580	0.000	0.079	0.000	0.079	0.000	0.079	13.277	99999.000	13.277	99999.000	13.277	99999.000	0.058498	0.799594	0.694315	0.344402	0.741935	0.189569	0.384615
1.084	0.012	99999.000	0.50000000	0.932	1.367	0.932	1.367	0.932	1.367	0.000	0.019	0.000	0.019	0.000	0.019	2.662	99999.000	2.662	99999.000	2.662	99999.000	1.020	0.107	99999.000	0.30000000	0.988	1.689	0.988	1.689	0.988	1.689	0.000	0.014	0.000	0.014	0.000	0.014	21.266	99999.000	21.266	99999.000	21.266	99999.000	0.004108	0.185298	0.160482	0.029559	0.732143	0.037753	0.500000
1.520	0.025	7.193	0.90000000	0.896	3.957	0.896	3.957	0.896	3.957	0.000	0.090	0.000	0.090	0.000	0.090	0.833	99999.000	0.833	99999.000	0.833	99999.000	1.881	0.030	4.335	1.00000000	0.033	2.875	0.033	2.875	0.033	2.875	0.000	0.005	0.000	0.005	0.000	0.005	0.329	99999.000	0.329	99999.000	0.329	99999.000	0.015232	0.366851	0.347163	0.030156	0.763636	0.097272	0.428571
1.443	0.000	99999.000	0.00000000	1.146	1.574	1.146	1.574	1.146	1.574	0.000	0.023	0.000	0.023	0.000	0.023	35.562	99999.000	35.562	99999.000	35.562	99999.000	1.547	0.000	99999.000	0.00000000	1.396	1.869	1.396	1.869	1.396	1.869	0.000	0.012	0.000	0.012	0.000	0.012	15.660	99999.000	15.660	99999.000	15.660	99999.000	0.010321	0.498590	0.413472	0.145122	0.793651	0.072512	0.593220
0.705	0.531	99999.000	0.70000000	0.713	2.297	0.713	2.297	0.713	2.297	0.000	0.004	0.000	0.004	0.000	0.004	5.377	99999.000	5.377	99999.000	5.377	99999.000	1.475	0.000	5.696	0.80000000	0.545	3.801	0.545	3.801	0.545	3.801	0.000	1.139	0.000	1.139	0.000	1.139	4.759	99999.000	4.759	99999.000	4.759	99999.000	0.011064	0.298602	0.240474	0.076532	0.777778	0.087322	0.518519
1.109	0.095	99999.000	1.00000000	0.795	2.656	0.795	2.656	0.795	2.656	0.000	0.004	0.000	0.004	0.000	0.004	11.441	99999.000	11.441	99999.000	11.441	99999.000	1.375	0.000	16.946	0.80000000	0.438	2.482	0.438	2.482	0.438	2.482	0.000	0.000	0.000	0.000	0.000	0.000	2.501	99999.000	2.501	99999.000	2.501	99999.000	0.009939	0.238792	0.173246	0.079281	0.745455	0.083233	0.468085
1.492	0.000	99999.000	0.20000000	1.242	1.721	1.242	1.721	1.242	1.721	0.000	0.005	0.000	0.005	0.000	0.005	4.557	99999.000	4.557	99999.000	4.557	99999.000	1.691	0.000	99999.000	1.00000000	1.395	2.166	1.395	2.166	1.395	2.166	0.000	0.007	0.000	0.007	0.000	0.007	64.859	99999.000	64.859	99999.000	64.859	99999.000	0.023262	0.489634	0.425646	0.111408	0.814286	0.152960	0.473684
1.617	0.000	99999.000	0.20000000	1.441	2.014	1.441	2.014	1.441	2.014	0.000	0.051	0.000	0.051	0.000	0.051	7.584	99999.000	7.584	99999.000	7.584	99999.000	1.936	0.000	99999.000	0.30000000	1.684	2.205	1.684	2.205	1.684	2.205	0.000	0.025	0.000	0.025	0.000	0.025	10.934	99999.000	10.934	99999.000	10.934	99999.000	0.052182	0.620542	0.476177	0.275600	0.797297	0.201199	0.472727
2.023	0.000	99999.000	0.10000000	1.742	2.225	1.742	2.225	1.742	2.225	0.000	0.107	0.000	0.107	0.000	0.107	69.312	99999.000	69.312	99999.000	69.312	99999.000	1.650	0.780	99999.000	0.90000000	1.338	2.826	1.338	2.826	1.338	2.826	0.000	3.574	0.000	3.574	0.000	3.574	25.953	99999.000	25.953	99999.000	25.953	99999.000	0.051853	0.645743	0.587943	0.140273	0.797297	0.202617	0.307692
1.301	0.000	99999.000	0.10000000	1.049	1.568	1.049	1.568	1.049	1.568	0.000	0.005	0.000	0.005	0.000	0.005	53.219	99999.000	53.219	99999.000	53.219	99999.000	1.418	0.000	99999.000	0.00000000	1.227	1.592	1.227	1.592	1.227	1.592	0.000	0.014	0.000	0.014	0.000	0.014	4.381	99999.000	4.381	99999.000	4.381	99999.000	0.012774	0.447788	0.370456	0.122838	0.774194	0.093787	0.553571
1.057	0.149	99999.000	0.90000000	0.666	1.600	0.666	1.600	0.666	1.600	0.000	0.014	0.000	0.014	0.000	0.014	29.508	99999.000	29.508	99999.000	29.508	99999.000	1.270	0.000	180.013	0.50000000	1.152	1.721	1.152	1.721	1.152	1.721	0.000	0.265	0.000	0.265	0.000	0.265	3.585	99999.000	3.585	99999.000	3.585	99999.000	0.008315	0.363935	0.327049	0.054812	0.750000	0.063560	0.528302
1.943	0.004	85.181	0.10000000	1.711	2.258	1.711	2.258	1.711	2.258	0.000	0.410	0.000	0.410	0.000	0.410	6.373	99999.000	6.373	99999.000	6.373	99999.000	2.211	0.016	23.379	0.80000000	1.711	2.482	1.711	2.482	1.711	2.482	0.000	0.413	0.000	0.413	0.000	0.413	10.977	99999.000	10.977	99999.000	10.977	99999.000	0.023714	0.574598	0.521390	0.111172	0.816901	0.111631	0.350877
1.373	0.000	99999.000	0.10000000	0.889	1.623	0.889	1.623	0.889	1.623	0.000	0.018	0.000	0.018	0.000	0.018	6.920	99999.000	6.920	99999.000	6.920	99999.000	1.480	0.004	99999.000	0.00000000	1.246	2.018	1.246	2.018	1.246	2.018	0.000	0.021	0.000	0.021	0.000	0.021	5.309	99999.000	5.309	99999.000	5.309	99999.000	0.010732	0.421593	0.359469	0.096989	0.762712	0.078456	0.500000
1.926	0.011	5.175	0.40000000	0.598	3.066	0.598	3.066	0.598	3.066	0.000	0.786	0.000	0.786	0.000	0.786	4.306	99999.000	4.306	99999.000	4.306	99999.000	2.336	0.000	5.030	0.50000000	0.803	5.348	0.803	5.348	0.803	5.348	0.000	0.004	0.000	0.004	0.000	0.004	2.418	99999.000	2.418	99999.000	2.418	99999.000	0.024180	0.508755	0.458986	0.091992	0.800000	0.139800	0.410714
1.326	0.002	99999.000	0.30000000	0.979	1.490	0.979	1.490	0.979	1.490	0.000	0.104	0.000	0.104	0.000	0.104	7.555	99999.000	7.555	99999.000	7.555	99999.000	1.438	0.000	99999.000	0.50000000	1.160	2.025	1.160	2.025	1.160	2.025	0.000	0.021	0.000	0.021	0.000	0.021	23.102	99999.000	23.102	99999.000	23.102	99999.000	0.011357	0.395813	0.336822	0.088952	0.754717	0.085254	0.533333
1.078	0.000	99999.000	0.30000000	0.953	1.758	0.953	1.758	0.953	1.758	0.000	0.011	0.000	0.011	0.000	0.011	26.500	99999.000	26.500	99999.000	26.500	99999.000	1.133	0.007	99999.000	0.20000000	1.008	1.715	1.008	1.715	1.008	1.715	0.000	0.174	0.000	0.174	0.000	0.174	2.340	99999.000	2.340	99999.000	2.340	99999.000	0.008796	0.252232	0.209358	0.054226	0.750000	0.086246	0.520833
1.609	0.091	12.923	1.00000000	1.102	2.977	1.102	2.977	1.102	2.977	0.000	0.019	0.000	0.019	0.000	0.019	5.161	99999.000	5.161	99999.000	5.161	99999.000	1.742	0.399	7.200	1.00000000	0.000	3.326	0.000	3.326	0.000	3.326	0.000	0.788	0.000	0.788	0.000	0.788	2.035	99999.000	2.035	99999.000	2.035	99999.000	0.023739	0.373793	0.319172	0.080226	0.802817	0.132897	0.372549
1.441	0.000	99999.000	0.70000000	1.160	1.590	1.160	1.590	1.160	1.590	0.000	0.009	0.000	0.009	0.000	0.009	31.734	99999.000	31.734	99999.000	31.734	99999.000	1.496	0.000	99999.000	0.90000000	1.289	1.617	1.289	1.617	1.289	1.617	0.000	0.040	0.000	0.040	0.000	0.040	47.672	99999.000	47.672	99999.000	47.672	99999.000	0.010454	0.340197	0.304092	0.051882	0.762712	0.068365	0.400000
1.627	0.000	77.838	0.80000000	1.135	1.971	1.135	1.971	1.135	1.971	0.000	0.107	0.000	0.107	0.000	0.107	11.588	99999.000	11.588	99999.000	11.588	99999.000	2.023	0.000	10.630	0.90000000	1.383	2.766	1.383	2.766	1.383	2.766	0.000	0.098	0.000	0.098	0.000	0.098	5.604	99999.000	5.604	99999.000	5.604	99999.000	0.027082	0.428980	0.362256	0.104624	0.794872	0.134495	0.406780
1.258	0.000	16.419	1.00000000	0.203	1.793	0.203	1.793	0.203	1.793	0.000	0.962	0.000	0.962	0.000	0.962	4.358	99999.000	4.358	99999.000	4.358	99999.000	1.451	0.174	4.671	1.00000000	0.000	2.629	0.000	2.629	0.000	2.629	0.000	0.019	0.000	0.019	0.000	0.019	2.357	99999.000	2.357	99999.000	2.357	99999.000	0.014243	0.302206	0.267186	0.047788	0.774194	0.113931	0.386364
1.367	0.000	309.400	0.20000000	0.951	2.143	0.951	2.143	0.951	2.143	0.000	0.598	0.000	0.598	0.000	0.598	1.807	99999.000	1.807	99999.000	1.807	99999.000	1.496	0.046	14.634	0.90000000	0.684	3.492	0.684	3.492	0.684	3.492	0.000	0.663	0.000	0.663	0.000	0.663	5.479	99999.000	5.479	99999.000	5.479	99999.000	0.015252	0.299064	0.253989	0.060422	0.741379	0.105472	0.440000
1.598	0.000	99999.000	0.00000000	0.934	1.758	0.934	1.758	0.934	1.758	0.000	0.457	0.000	0.457	0.000	0.457	7.018	99999.000	7.018	99999.000	7.018	99999.000	1.814	0.000	99999.000	0.50000000	1.662	2.139	1.662	2.139	1.662	2.139	0.000	0.039	0.000	0.039	0.000	0.039	24.508	99999.000	24.508	99999.000	24.508	99999.000	0.014421	0.498529	0.422059	0.132315	0.794872	0.143812	0.492063
1.945	0.000	99999.000	0.10000000	1.438	2.246	1.438	2.246	1.438	2.246	0.000	0.480	0.000	0.480	0.000	0.480	50.172	99999.000	50.172	99999.000	50.172	99999.000	2.154	0.000	99999.000	0.10000000	1.906	2.627	1.906	2.627	1.906	2.627	0.000	0.026	0.000	0.026	0.000	0.026	21.227	99999.000	21.227	99999.000	21.227	99999.000	0.025973	0.656306	0.590855	0.159972	0.741379	0.096321	0.312500
1.131	0.000	99999.000	0.00000000	0.928	1.430	0.928	1.430	0.928	1.430	0.000	0.195	0.000	0.195	0.000	0.195	3.722	99999.000	3.722	99999.000	3.722	99999.000	1.158	0.012	99999.000	0.40000000	0.938	1.520	0.938	1.520	0.938	1.520	0.000	0.026	0.000	0.026	0.000	0.026	24.000	99999.000	24.000	99999.000	24.000	99999.000	0.011674	0.246420	0.232767	0.017795	0.682927	0.096227	0.361111
1.484	0.000	99999.000	0.00000000	1.469	2.012	1.469	2.012	1.469	2.012	0.000	0.053	0.000	0.053	0.000	0.053	6.822	99999.000	6.822	99999.000	6.822	99999.000	1.609	0.000	99999.000	0.10000000	1.357	1.959	1.357	1.959	1.357	1.959	0.000	0.002	0.000	0.002	0.000	0.002	17.086	99999.000	17.086	99999.000	17.086	99999.000	0.012942	0.511840	0.430032	0.143530	0.805195	0.080462	0.538462
1.344	0.000	99999.000	0.10000000	0.777	1.438	0.777	1.438	0.777	1.438	0.000	0.014	0.000	0.014	0.000	0.014	19.508	99999.000	19.508	99999.000	19.508	99999.000	1.471	0.000	99999.000	0.20000000	1.223	1.832	1.223	1.832	1.223	1.832	0.000	0.016	0.000	0.016	0.000	0.016	14.371	99999.000	14.371	99999.000	14.371	99999.000	0.015402	0.411170	0.330554	0.120422	0.806452	0.103630	0.547170
1.426	0.000	99999.000	0.00000000	1.203	1.729	1.203	1.729	1.203	1.729	0.000	0.009	0.000	0.009	0.000	0.009	26.891	99999.000	26.891	99999.000	26.891	99999.000	1.562	0.000	99999.000	0.20000000	1.307	1.758	1.307	1.758	1.307	1.758	0.000	0.012	0.000	0.012	0.000	0.012	41.578	99999.000	41.578	99999.000	41.578	99999.000	0.027416	0.432237	0.375627	0.090666	0.750000	0.175809	0.454545
1.508	0.000	99999.000	0.20000000	1.215	1.803	1.215	1.803	1.215	1.803	0.000	0.030	0.000	0.030	0.000	0.030	7.848	99999.000	7.848	99999.000	7.848	99999.000	1.592	0.000	99999.000	0.00000000	1.471	1.967	1.471	1.967	1.471	1.967	0.000	0.056	0.000	0.056	0.000	0.056	2.533	99999.000	2.533	99999.000	2.533	99999.000	0.009736	0.390500	0.332483	0.086915	0.754717	0.057616	0.551020
1.998	0.000	99999.000	0.40000000	1.719	2.279	1.719	2.279	1.719	2.279	0.000	0.418	0.000	0.418	0.000	0.418	13.395	99999.000	13.395	99999.000	13.395	99999.000	1.785	0.534	795.000	0.60000000	1.596	3.857	1.596	3.857	1.596	3.857	0.000	0.272	0.000	0.272	0.000	0.272	18.176	99999.000	18.176	99999.000	18.176	99999.000	0.043805	0.642005	0.591885	0.122808	0.753425	0.143992	0.344828
1.254	0.056	99999.000	0.90000000	0.963	1.965	0.963	1.965	0.963	1.965	0.000	0.016	0.000	0.016	0.000	0.016	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	1.438	0.000	23.814	0.60000000	0.713	2.375	0.713	2.375	0.713	2.375	0.000	0.478	0.000	0.478	0.000	0.478	2.886	99999.000	2.886	99999.000	2.886	99999.000	0.017020	0.355853	0.311753	0.064076	0.764706	0.115117	0.452830
1.193	0.005	99999.000	0.40000000	0.338	1.326	0.338	1.326	0.338	1.326	0.000	0.012	0.000	0.012	0.000	0.012	10.992	99999.000	10.992	99999.000	10.992	99999.000	1.076	0.490	7.896	0.90000000	0.764	2.027	0.764	2.027	0.764	2.027	0.000	0.012	0.000	0.012	0.000	0.012	1.480	99999.000	1.480	99999.000	1.480	99999.000	0.024959	0.294879	0.254307	0.054408	0.800000	0.203141	0.529412
1.484	0.000	99999.000	0.70000000	1.234	1.650	1.234	1.650	1.234	1.650	0.000	0.025	0.000	0.025	0.000	0.025	13.199	99999.000	13.199	99999.000	13.199	99999.000	1.812	0.000	99999.000	0.70000000	1.492	1.904	1.492	1.904	1.492	1.904	0.000	0.439	0.000	0.439	0.000	0.439	14.039	99999.000	14.039	99999.000	14.039	99999.000	0.025297	0.470366	0.323358	0.217260	0.797101	0.157395	0.534483
1.344	0.000	99999.000	0.20000000	1.078	2.061	1.078	2.061	1.078	2.061	0.000	0.016	0.000	0.016	0.000	0.016	3.839	99999.000	3.839	99999.000	3.839	99999.000	1.570	0.000	99999.000	0.10000000	1.412	1.965	1.412	1.965	1.412	1.965	0.000	0.014	0.000	0.014	0.000	0.014	7.398	99999.000	7.398	99999.000	7.398	99999.000	0.025877	0.487282	0.369760	0.186472	0.815789	0.169773	0.550000
1.391	0.000	99999.000	0.10000000	1.174	1.822	1.174	1.822	1.174	1.822	0.000	0.053	0.000	0.053	0.000	0.053	7.262	99999.000	7.262	99999.000	7.262	99999.000	1.594	0.000	375.025	0.60000000	0.855	1.850	0.855	1.850	0.855	1.850	0.000	0.596	0.000	0.596	0.000	0.596	5.582	99999.000	5.582	99999.000	5.582	99999.000	0.025475	0.427335	0.365052	0.098092	0.821918	0.168584	0.543860
1.656	0.004	99999.000	0.10000000	1.104	2.230	1.104	2.230	1.104	2.230	0.000	0.016	0.000	0.016	0.000	0.016	12.242	99999.000	12.242	99999.000	12.242	99999.000	1.922	0.000	99999.000	0.10000000	1.422	2.293	1.422	2.293	1.422	2.293	0.000	0.018	0.000	0.018	0.000	0.018	14.586	99999.000	14.586	99999.000	14.586	99999.000	0.029672	0.548863	0.422793	0.218413	0.808219	0.148952	0.500000
1.750	0.000	17.173	0.80000000	0.783	2.205	0.783	2.205	0.783	2.205	0.000	0.137	0.000	0.137	0.000	0.137	1.769	99999.000	1.769	99999.000	1.769	99999.000	1.971	0.000	10.338	0.80000000	0.469	2.385	0.469	2.385	0.469	2.385	0.000	1.839	0.000	1.839	0.000	1.839	1.688	99999.000	1.688	99999.000	1.688	99999.000	0.032525	0.476958	0.423067	0.093409	0.823529	0.164507	0.440000
1.402	0.000	17.740	0.90000000	1.125	2.000	1.125	2.000	1.125	2.000	0.000	0.294	0.000	0.294	0.000	0.294	2.531	99999.000	2.531	99999.000	2.531	99999.000	1.629	0.040	7.642	1.00000000	0.752	2.178	0.752	2.178	0.752	2.178	0.000	0.002	0.000	0.002	0.000	0.002	2.538	99999.000	2.538	99999.000	2.538	99999.000	0.015219	0.305817	0.252834	0.070911	0.777778	0.103285	0.440000
1.584	0.000	99999.000	0.00000000	1.334	1.990	1.334	1.990	1.334	1.990	0.000	0.049	0.000	0.049	0.000	0.049	4.635	99999.000	4.635	99999.000	4.635	99999.000	1.723	0.000	99999.000	0.10000000	1.172	2.670	1.172	2.670	1.172	2.670	0.000	0.026	0.000	0.026	0.000	0.026	42.281	99999.000	42.281	99999.000	42.281	99999.000	0.017851	0.561048	0.460095	0.186982	0.770492	0.105182	0.442308
1.422	0.000	47.056	0.60000000	1.066	1.826	1.066	1.826	1.066	1.826	0.000	0.037	0.000	0.037	0.000	0.037	4.091	99999.000	4.091	99999.000	4.091	99999.000	0.975	0.751	84.898	0.50000000	0.830	2.992	0.830	2.992	0.830	2.992	0.000	0.601	0.000	0.601	0.000	0.601	2.042	99999.000	2.042	99999.000	2.042	99999.000	0.021310	0.419316	0.355006	0.099707	0.782609	0.132554	0.396226
1.547	0.023	99999.000	0.00000000	1.254	1.967	1.254	1.967	1.254	1.967	0.000	0.011	0.000	0.011	0.000	0.011	25.133	99999.000	25.133	99999.000	25.133	99999.000	1.654	0.000	99999.000	0.20000000	1.133	2.441	1.133	2.441	1.133	2.441	0.000	0.002	0.000	0.002	0.000	0.002	9.195	99999.000	9.195	99999.000	9.195	99999.000	0.011451	0.480667	0.432630	0.084666	0.781250	0.063752	0.508772
1.490	0.128	5.640	1.00000000	0.270	3.340	0.270	3.340	0.270	3.340	0.000	0.134	0.000	0.134	0.000	0.134	1.883	99999.000	1.883	99999.000	1.883	99999.000	1.945	0.100	5.162	1.00000000	0.000	3.004	0.000	3.004	0.000	3.004	0.000	0.011	0.000	0.011	0.000	0.011	1.147	99999.000	1.147	99999.000	1.147	99999.000	0.026812	0.348048	0.238781	0.143543	0.803279	0.160378	0.448980
1.656	0.000	99999.000	0.00000000	1.406	2.207	1.406	2.207	1.406	2.207	0.000	0.095	0.000	0.095	0.000	0.095	9.156	99999.000	9.156	99999.000	9.156	99999.000	1.791	0.007	99999.000	0.30000000	1.443	1.971	1.443	1.971	1.443	1.971	0.000	0.019	0.000	0.019	0.000	0.019	27.984	99999.000	27.984	99999.000	27.984	99999.000	0.019388	0.543354	0.505300	0.076922	0.790323	0.105213	0.490196
1.119	0.007	99999.000	0.20000000	1.051	1.643	1.051	1.643	1.051	1.643	0.000	0.011	0.000	0.011	0.000	0.011	8.150	99999.000	8.150	99999.000	8.150	99999.000	1.170	0.005	99999.000	0.50000000	0.842	1.287	0.842	1.287	0.842	1.287	0.000	0.005	0.000	0.005	0.000	0.005	34.820	99999.000	34.820	99999.000	34.820	99999.000	0.007484	0.213267	0.177604	0.043366	0.686275	0.069008	0.463415
1.273	0.000	99999.000	0.10000000	1.148	1.463	1.148	1.463	1.148	1.463	0.000	0.014	0.000	0.014	0.000	0.014	7.115	99999.000	7.115	99999.000	7.115	99999.000	1.420	0.000	99999.000	0.30000000	1.174	1.936	1.174	1.936	1.174	1.936	0.000	0.049	0.000	0.049	0.000	0.049	21.930	99999.000	21.930	99999.000	21.930	99999.000	0.021386	0.367462	0.270208	0.133262	0.822581	0.161714	0.557692
1.439	0.000	99999.000	0.70000000	1.188	1.619	1.188	1.619	1.188	1.619	0.000	0.004	0.000	0.004	0.000	0.004	6.588	99999.000	6.588	99999.000	6.588	99999.000	1.574	0.000	99999.000	1.00000000	1.311	1.830	1.311	1.830	1.311	1.830	0.000	0.035	0.000	0.035	0.000	0.035	5.387	99999.000	5.387	99999.000	5.387	99999.000	0.013884	0.389093	0.346093	0.065758	0.753846	0.086369	0.423077
1.467	0.000	4.798	1.00000000	0.000	3.314	0.000	3.314	0.000	3.314	0.000	0.007	0.000	0.007	0.000	0.007	1.826	99999.000	1.826	99999.000	1.826	99999.000	1.625	0.014	4.588	1.00000000	0.436	2.721	0.436	2.721	0.436	2.721	0.000	0.768	0.000	0.768	0.000	0.768	2.355	99999.000	2.355	99999.000	2.355	99999.000	0.010723	0.291524	0.238598	0.069511	0.763636	0.083999	0.300000
1.404	0.000	99999.000	0.80000000	1.154	1.562	1.154	1.562	1.154	1.562	0.000	0.007	0.000	0.007	0.000	0.007	99999.000	99999.000	99999.000	99999.000	99999.000	99999.000	1.500	0.002	181.900	0.60000000	0.758	1.787	0.758	1.787	0.758	1.787	0.000	1.035	0.000	1.035	0.000	1.035	6.304	99999.000	6.304	99999.000	6.304	99999.000	0.009901	0.440392	0.400729	0.066185	0.761194	0.067356	0.452830
2.027	0.000	99999.000	0.30000000	1.809	2.273	1.809	2.273	1.809	2.273	0.000	0.021	0.000	0.021	0.000	0.021	9.488	99999.000	9.488	99999.000	9.488	99999.000	2.438	0.053	32.832	0.90000000	2.158	2.885	2.158	2.885	2.158	2.885	0.000	0.432	0.000	0.432	0.000	0.432	11.196	99999.000	11.196	99999.000	11.196	99999.000	0.046187	0.642471	0.536293	0.228978	0.784810	0.188171	0.326923
2.078	0.011	99999.000	0.20000000	1.818	2.408	1.818	2.408	1.818	2.408	0.000	0.025	0.000	0.025	0.000	0.025	35.367	99999.000	35.367	99999.000	35.367	99999.000	2.516	0.018	29.316	0.90000000	1.576	3.148	1.576	3.148	1.576	3.148	0.000	0.476	0.000	0.476	0.000	0.476	3.809	99999.000	3.809	99999.000	3.809	99999.000	0.030855	0.651869	0.597640	0.134777	0.807692	0.159055	0.344828
2.584	0.000	99999.000	0.00000000	1.990	3.377	1.990	3.377	1.990	3.377	0.000	0.847	0.000	0.847	0.000	0.847	28.023	99999.000	28.023	99999.000	28.023	99999.000	3.031	0.000	99999.000	0.20000000	2.711	3.260	2.711	3.260	2.711	3.260	0.000	0.011	0.000	0.011	0.000	0.011	32.672	99999.000	32.672	99999.000	32.672	99999.000	0.055775	0.782962	0.740365	0.164064	0.814433	0.165841	0.338710
2.381	0.004	99999.000	0.00000000	2.188	2.910	2.188	2.910	2.188	2.910	0.000	0.241	0.000	0.241	0.000	0.241	16.031	99999.000	16.031	99999.000	16.031	99999.000	2.912	0.000	99999.000	0.00000000	2.668	3.465	2.668	3.465	2.668	3.465	0.000	0.009	0.000	0.009	0.000	0.009	14.703	99999.000	14.703	99999.000	14.703	99999.000	0.059820	0.800771	0.707129	0.319738	0.829545	0.192180	0.343750
1.406	1.102	17.891	0.70000000	0.498	4.766	0.498	4.766	0.498	4.766	0.000	0.350	0.000	0.350	0.000	0.350	5.352	99999.000	5.352	99999.000	5.352	99999.000	1.793	2.005	7.959	1.00000000	0.291	11.939	0.291	11.939	0.291	11.939	0.000	0.005	0.000	0.005	0.000	0.005	5.277	99999.000	5.277	99999.000	5.277	99999.000	0.055059	0.506509	0.476341	0.057610	0.781609	0.259775	0.263158
2.162	0.004	99999.000	0.20000000	1.850	2.631	1.850	2.631	1.850	2.631	0.000	0.014	0.000	0.014	0.000	0.014	38.219	99999.000	38.219	99999.000	38.219	99999.000	2.469	0.000	99999.000	0.10000000	2.174	2.816	2.174	2.816	2.174	2.816	0.000	0.007	0.000	0.007	0.000	0.007	39.234	99999.000	39.234	99999.000	39.234	99999.000	0.041198	0.749014	0.650076	0.282741	0.811111	0.156316	0.417910
2.338	0.004	99999.000	0.10000000	1.547	2.695	1.547	2.695	1.547	2.695	0.000	0.606	0.000	0.606	0.000	0.606	14.996	99999.000	14.996	99999.000	14.996	99999.000	3.006	0.000	99999.000	0.10000000	2.754	3.250	2.754	3.250	2.754	3.250	0.000	0.425	0.000	0.425	0.000	0.425	21.422	99999.000	21.422	99999.000	21.422	99999.000	0.055819	0.822973	0.729553	0.345429	0.838384	0.215042	0.367647
2.967	0.000	99999.000	0.60000000	2.674	3.105	2.674	3.105	2.674	3.105	0.000	0.000	0.000	0.000	0.000	0.000	49.781	99999.000	49.781	99999.000	49.781	99999.000	4.129	0.014	57.129	0.90000000	1.934	4.629	1.934	4.629	1.934	4.629	0.000	1.018	0.000	1.018	0.000	1.018	29.824	99999.000	29.824	99999.000	29.824	99999.000	0.083636	0.839220	0.780353	0.268006	0.811881	0.250364	0.250000
2.441	0.000	99999.000	0.10000000	2.098	2.881	2.098	2.881	2.098	2.881	0.000	0.030	0.000	0.030	0.000	0.030	62.203	99999.000	62.203	99999.000	62.203	99999.000	2.922	0.000	26.719	0.80000000	1.988	3.656	1.988	3.656	1.988	3.656	0.000	0.457	0.000	0.457	0.000	0.457	16.680	99999.000	16.680	99999.000	16.680	99999.000	0.032462	0.673795	0.655921	0.051948	0.826531	0.130782	0.241935
2.242	0.199	99999.000	0.50000000	1.939	3.461	1.939	3.461	1.939	3.461	0.000	0.202	0.000	0.202	0.000	0.202	12.691	99999.000	12.691	99999.000	12.691	99999.000	2.105	1.396	258.125	0.50000000	1.465	4.600	1.465	4.600	1.465	4.600	0.000	1.663	0.000	1.663	0.000	1.663	16.709	99999.000	16.709	99999.000	16.709	99999.000	0.074756	0.737351	0.631095	0.288031	0.828571	0.236520	0.347826
2.260	0.000	99999.000	0.50000000	2.010	2.465	2.010	2.465	2.010	2.465	0.000	0.012	0.000	0.012	0.000	0.012	132.438	99999.000	132.438	99999.000	132.438	99999.000	3.041	0.000	17.773	1.00000000	0.930	4.436	0.930	4.436	0.930	4.436	0.000	1.382	0.000	1.382	0.000	1.382	12.134	99999.000	12.134	99999.000	12.134	99999.000	0.049289	0.666162	0.615920	0.130812	0.808511	0.191570	0.301587
