tau	theta0	theta1	pvalue	downtau(alpha=0.01)	uptau(alpha=0.01)	downtau(alpha=0.05)	uptau(alpha=0.05)	downtau(alpha=0.1)	uptau(alpha=0.1)	downtheta0(alpha=0.01)	uptheta0(alpha=0.01)	downtheta0(alpha=0.05)	uptheta0(alpha=0.05)	downtheta0(alpha=0.1)	uptheta0(alpha=0.1)	downtheta1(alpha=0.01)	uptheta1(alpha=0.01)	downtheta1(alpha=0.05)	uptheta1(alpha=0.05)	downtheta1(alpha=0.1)	uptheta1(alpha=0.1)	IS_tau	IS_theta0	IS_theta1	IS_pvalue	IS_downtau(alpha=0.01)	IS_uptau(alpha=0.01)	IS_downtau(alpha=0.05)	IS_uptau(alpha=0.05)	IS_downtau(alpha=0.1)	IS_uptau(alpha=0.1)	IS_downtheta0(alpha=0.01)	IS_uptheta0(alpha=0.01)	IS_downtheta0(alpha=0.05)	IS_uptheta0(alpha=0.05)	IS_downtheta0(alpha=0.1)	IS_uptheta0(alpha=0.1)	IS_downtheta1(alpha=0.01)	IS_uptheta1(alpha=0.01)	IS_downtheta1(alpha=0.05)	IS_uptheta1(alpha=0.05)	IS_downtheta1(alpha=0.1)	IS_uptheta1(alpha=0.1)	MSH	SH	MASH	P	SHchanges	DH	HBC
3.023	0.114	98.906	0.49700000	1.613	4.137	1.883	3.889	2.043	3.734	0.000	1.434	0.000	1.114	0.000	0.942	9.834	99999.000	15.547	99999.000	19.844	99999.000	4.562	0.652	22.197	0.81200000	1.520	9.277	2.377	7.594	2.824	7.066	0.000	3.899	0.000	1.992	0.000	1.550	9.521	99999.000	11.996	99999.000	13.811	99999.000	0.202570	0.765911	0.744987	0.082052	0.760563	0.336864	0.090909
3.678	0.004	99999.000	0.01300000	2.520	4.365	2.990	4.193	3.146	4.080	0.000	0.840	0.000	0.570	0.000	0.302	23.883	99999.000	33.922	99999.000	41.812	99999.000	4.223	0.000	612.500	0.03000000	2.723	4.910	2.990	4.705	3.145	4.627	0.000	1.308	0.000	1.097	0.000	0.970	40.801	99999.000	49.297	99999.000	63.906	99999.000	0.085260	0.863091	0.846506	0.108046	0.750000	0.156766	0.098039
3.721	0.000	99999.000	0.00300000	2.869	4.355	3.189	4.189	3.260	4.107	0.000	0.904	0.000	0.461	0.000	0.176	27.711	99999.000	37.711	99999.000	47.750	99999.000	5.059	0.007	114.375	0.43700000	2.814	6.682	3.340	6.104	3.551	5.852	0.000	2.053	0.000	1.545	0.000	1.352	23.652	99999.000	36.719	99999.000	44.609	99999.000	0.167148	0.855287	0.831633	0.140496	0.792683	0.282323	0.153846
2.898	0.000	99999.000	0.03300000	2.154	3.684	2.398	3.428	2.477	3.301	0.000	0.663	0.000	0.297	0.000	0.116	18.609	99999.000	28.414	99999.000	33.961	99999.000	3.875	0.004	40.469	0.43900000	1.598	5.635	2.039	5.166	2.359	4.881	0.000	2.243	0.000	1.622	0.000	1.280	9.561	99999.000	14.512	99999.000	18.398	99999.000	0.119439	0.724889	0.636444	0.243277	0.810811	0.227927	0.210526
3.719	0.000	99999.000	0.02800000	2.969	4.367	3.209	4.209	3.230	4.119	0.000	0.594	0.000	0.250	0.000	0.088	25.133	99999.000	35.055	99999.000	41.812	99999.000	4.893	0.000	267.188	0.06600000	2.951	5.891	3.404	5.564	3.529	5.473	0.000	1.891	0.000	1.415	0.000	1.202	33.184	99999.000	49.844	99999.000	62.266	99999.000	0.154357	0.849003	0.829416	0.114823	0.797619	0.214990	0.134615
3.822	0.000	99999.000	0.02600000	3.045	4.635	3.307	4.359	3.344	4.234	0.000	0.816	0.000	0.381	0.000	0.114	25.953	99999.000	39.859	99999.000	52.672	99999.000	4.959	0.030	124.141	0.60400000	2.705	6.170	3.283	5.922	3.502	5.748	0.000	2.079	0.000	1.640	0.000	1.331	28.457	99999.000	35.898	99999.000	42.539	99999.000	0.136709	0.848774	0.811118	0.199365	0.774194	0.235791	0.194030
3.453	0.002	99999.000	0.09600000	2.555	4.102	2.836	3.922	2.996	3.824	0.000	0.802	0.000	0.547	0.000	0.304	19.117	99999.000	27.789	99999.000	35.328	99999.000	5.279	0.002	99999.000	0.00400000	3.914	5.990	4.369	5.809	4.654	5.721	0.000	1.127	0.000	0.610	0.000	0.431	42.828	99999.000	59.859	99999.000	72.984	99999.000	0.210945	0.851119	0.786049	0.304135	0.802326	0.326522	0.166667
3.219	0.000	99999.000	0.01300000	2.367	3.969	2.719	3.725	2.777	3.635	0.000	0.729	0.000	0.397	0.000	0.111	18.688	99999.000	27.047	99999.000	36.148	99999.000	3.383	1.329	36.250	0.58800000	0.990	10.885	1.811	7.941	2.158	6.707	0.000	7.291	0.000	3.321	0.000	2.345	10.254	99999.000	13.223	99999.000	15.259	99999.000	0.131824	0.815598	0.787172	0.133564	0.774648	0.298646	0.229167
2.824	0.039	60.469	0.78100000	1.309	4.049	1.629	3.678	1.869	3.543	0.000	1.452	0.000	1.051	0.000	0.831	7.266	99999.000	10.557	99999.000	13.281	99999.000	2.439	1.044	613.750	0.70500000	1.025	7.205	1.498	5.451	1.826	4.867	0.000	6.662	0.000	2.795	0.000	1.510	11.515	99999.000	15.745	99999.000	20.107	99999.000	0.067288	0.810994	0.687876	0.394451	0.787879	0.198096	0.122449
2.330	0.104	5.707	0.77600000	0.000	5.707	0.418	4.533	0.678	4.123	0.000	1.679	0.000	0.865	0.000	0.524	1.456	99999.000	2.443	99999.000	3.157	99999.000	2.918	0.004	5.605	0.79400000	0.000	6.227	0.373	5.174	0.758	4.777	0.000	1.895	0.000	1.005	0.000	0.437	1.091	99999.000	2.605	99999.000	3.516	99999.000	0.029602	0.475728	0.426397	0.086002	0.689655	0.120406	0.333333
4.451	0.004	99999.000	0.02300000	3.279	5.193	3.635	4.965	3.848	4.859	0.000	1.048	0.000	0.657	0.000	0.462	34.117	99999.000	49.781	99999.000	59.391	99999.000	5.375	0.000	99999.000	0.00200000	4.076	6.158	4.742	6.012	4.844	5.863	0.000	1.014	0.000	0.666	0.000	0.302	48.766	99999.000	66.891	99999.000	82.906	99999.000	0.117477	0.865706	0.839568	0.162923	0.781609	0.182049	0.137931
4.273	0.838	28.027	0.89800000	1.238	9.318	2.098	7.557	2.625	6.898	0.000	4.264	0.000	2.566	0.000	1.897	9.052	99999.000	12.188	99999.000	15.107	99999.000	5.242	1.432	26.895	0.96100000	1.795	13.773	2.822	10.484	3.449	9.508	0.000	7.870	0.000	3.879	0.000	2.795	11.119	99999.000	14.354	99999.000	16.523	99999.000	0.104302	0.823824	0.789289	0.163897	0.774510	0.210849	0.079365
3.246	0.000	99999.000	0.01500000	2.396	3.902	2.744	3.770	2.799	3.660	0.000	0.740	0.000	0.441	0.000	0.130	20.094	99999.000	27.594	99999.000	35.445	99999.000	4.355	0.007	99999.000	0.39400000	3.059	5.010	3.527	4.852	3.730	4.770	0.000	0.881	0.000	0.608	0.000	0.385	32.242	99999.000	50.562	99999.000	65.406	99999.000	0.128468	0.895017	0.821480	0.411924	0.827586	0.276015	0.218750
2.625	0.000	99999.000	0.13200000	1.961	3.250	2.143	3.078	2.266	2.975	0.000	0.587	0.000	0.204	0.000	0.063	13.160	99999.000	21.617	99999.000	26.109	99999.000	2.951	0.005	94.062	0.81200000	1.467	3.939	1.852	3.684	2.045	3.531	0.000	1.529	0.000	1.002	0.000	0.840	10.576	99999.000	14.238	99999.000	16.853	99999.000	0.030762	0.764786	0.718632	0.164035	0.761194	0.143867	0.244898
3.146	0.014	39.863	0.64900000	1.115	4.539	1.564	4.246	1.842	3.973	0.000	1.897	0.000	1.390	0.000	1.093	5.908	99999.000	9.316	99999.000	12.272	99999.000	3.785	0.306	15.762	0.98600000	0.941	7.365	1.604	6.598	2.023	5.973	0.000	2.884	0.000	1.856	0.000	1.278	4.410	99999.000	6.895	99999.000	10.115	99999.000	0.073931	0.746104	0.739286	0.026151	0.735294	0.181374	0.069767
2.773	0.000	99999.000	0.01200000	2.084	3.500	2.273	3.215	2.391	3.129	0.000	0.664	0.000	0.322	0.000	0.086	11.930	99999.000	20.719	99999.000	26.734	99999.000	3.807	0.012	99999.000	0.13500000	2.818	4.576	3.213	4.330	3.305	4.221	0.000	0.780	0.000	0.438	0.000	0.218	23.023	99999.000	38.141	99999.000	45.562	99999.000	0.120439	0.806986	0.702194	0.351880	0.782051	0.284704	0.277778
3.555	0.002	99999.000	0.00300000	2.414	4.291	2.855	4.076	3.023	3.947	0.000	0.837	0.000	0.519	0.000	0.299	25.523	99999.000	34.820	99999.000	43.766	99999.000	4.768	0.004	99999.000	0.00700000	3.424	5.518	3.963	5.328	4.178	5.201	0.000	1.169	0.000	0.691	0.000	0.445	40.406	99999.000	54.469	99999.000	68.375	99999.000	0.174795	0.816443	0.792141	0.116916	0.774648	0.288512	0.187500
3.918	0.009	42.168	0.44300000	1.602	5.734	2.051	5.246	2.387	4.902	0.000	2.261	0.000	1.672	0.000	1.304	9.219	99999.000	15.402	99999.000	19.326	99999.000	5.027	0.012	39.150	0.74000000	1.992	7.189	2.537	6.535	3.016	6.246	0.000	3.175	0.000	2.146	0.000	1.726	13.444	99999.000	16.770	99999.000	20.815	99999.000	0.147417	0.797412	0.704558	0.314287	0.795455	0.216754	0.185185
4.117	0.007	113.594	0.22700000	2.191	5.363	2.652	5.004	2.844	4.773	0.000	1.651	0.000	1.434	0.000	1.199	20.283	99999.000	26.602	99999.000	31.523	99999.000	5.467	0.017	67.617	0.64700000	2.801	7.279	3.441	6.744	3.695	6.461	0.000	2.433	0.000	1.889	0.000	1.554	21.074	99999.000	26.787	99999.000	34.521	99999.000	0.181966	0.866294	0.804271	0.316883	0.768293	0.260001	0.183333
3.826	0.000	99999.000	0.00900000	2.908	4.488	3.299	4.326	3.332	4.229	0.000	0.715	0.000	0.499	0.000	0.287	25.299	99999.000	35.992	99999.000	51.969	99999.000	4.742	0.002	99999.000	0.00500000	3.451	5.498	3.967	5.258	4.184	5.152	0.000	0.875	0.000	0.612	0.000	0.417	34.859	99999.000	48.141	99999.000	62.672	99999.000	0.134712	0.819832	0.782647	0.171080	0.765625	0.194499	0.117647
3.006	0.018	7.513	0.89800000	0.000	6.373	0.660	5.416	1.098	4.748	0.000	2.171	0.000	1.283	0.000	0.592	1.884	99999.000	2.880	99999.000	4.243	99999.000	1.107	2.990	29.648	0.73100000	0.000	12.445	0.070	9.037	0.176	7.822	0.000	9.139	0.000	6.968	0.000	5.264	4.885	99999.000	6.565	99999.000	7.677	99999.000	0.094158	0.677961	0.572242	0.247148	0.782609	0.309219	0.306122
2.738	0.000	99999.000	0.25000000	2.076	3.383	2.238	3.197	2.324	3.086	0.000	0.629	0.000	0.378	0.000	0.142	14.156	99999.000	21.383	99999.000	29.664	99999.000	3.242	0.643	132.500	0.30300000	1.916	5.936	2.312	5.205	2.512	4.975	0.000	3.732	0.000	1.552	0.000	1.169	15.234	99999.000	22.773	99999.000	28.809	99999.000	0.131684	0.843584	0.717028	0.447237	0.807692	0.303945	0.269231
2.980	0.000	99999.000	0.05100000	2.297	3.785	2.529	3.486	2.602	3.371	0.000	0.666	0.000	0.288	0.000	0.098	16.344	99999.000	27.281	99999.000	32.398	99999.000	3.990	0.000	99999.000	0.02300000	2.957	4.754	3.475	4.535	3.510	4.412	0.000	0.747	0.000	0.341	0.000	0.120	27.320	99999.000	41.891	99999.000	53.141	99999.000	0.118887	0.887774	0.821472	0.371381	0.746032	0.237327	0.235294
3.322	0.000	99999.000	0.00000000	2.705	4.064	2.824	3.869	2.889	3.730	0.000	0.761	0.000	0.443	0.000	0.193	19.859	99999.000	27.281	99999.000	36.344	99999.000	4.434	0.000	99999.000	0.00800000	3.496	5.137	3.875	4.969	3.934	4.877	0.000	0.788	0.000	0.459	0.000	0.118	36.656	99999.000	49.234	99999.000	61.578	99999.000	0.139366	0.845549	0.798757	0.232512	0.791045	0.253204	0.188679
3.061	0.002	99999.000	0.01600000	2.186	3.658	2.471	3.518	2.557	3.445	0.000	0.796	0.000	0.480	0.000	0.204	18.023	99999.000	25.680	99999.000	31.734	99999.000	4.166	0.063	70.977	0.17700000	1.889	5.764	2.480	5.309	2.779	5.104	0.000	1.907	0.000	1.452	0.000	1.273	14.236	99999.000	23.574	99999.000	27.695	99999.000	0.126351	0.844003	0.802674	0.209447	0.772152	0.257274	0.153846
3.453	0.000	99999.000	0.09700000	2.498	4.199	2.922	3.930	2.975	3.846	0.000	0.763	0.000	0.452	0.000	0.109	23.648	99999.000	31.812	99999.000	44.938	99999.000	4.490	0.002	65.664	0.30500000	2.121	5.963	2.664	5.576	2.949	5.393	0.000	2.529	0.000	1.622	0.000	1.322	13.744	99999.000	19.526	99999.000	25.081	99999.000	0.123987	0.848121	0.836531	0.070906	0.775281	0.227822	0.169492
3.527	0.000	65.156	0.33800000	1.744	4.709	2.053	4.385	2.258	4.209	0.000	1.779	0.000	1.290	0.000	0.998	10.781	99999.000	15.449	99999.000	20.869	99999.000	4.922	0.004	47.979	0.55900000	2.018	6.611	2.646	6.277	3.016	5.982	0.000	2.521	0.000	1.886	0.000	1.506	13.584	99999.000	20.615	99999.000	23.838	99999.000	0.149906	0.873355	0.807542	0.341960	0.764045	0.269700	0.189655
3.520	0.002	99999.000	0.01400000	2.430	4.312	2.838	4.076	2.992	3.945	0.000	0.879	0.000	0.515	0.000	0.345	23.961	99999.000	35.602	99999.000	41.266	99999.000	4.791	0.352	123.438	0.41600000	2.846	6.824	3.311	6.291	3.568	6.043	0.000	2.246	0.000	1.579	0.000	1.346	28.242	99999.000	43.750	99999.000	50.703	99999.000	0.223148	0.865642	0.815568	0.271504	0.800000	0.343714	0.178571
3.162	0.000	99999.000	0.08000000	2.496	3.775	2.680	3.633	2.766	3.529	0.000	0.580	0.000	0.251	0.000	0.072	16.031	99999.000	28.453	99999.000	37.516	99999.000	4.297	0.000	99999.000	0.02100000	3.457	5.092	3.783	4.877	3.801	4.742	0.000	0.821	0.000	0.411	0.000	0.137	30.914	99999.000	42.125	99999.000	52.047	99999.000	0.132210	0.868830	0.776665	0.412674	0.773333	0.272353	0.235294
4.004	0.007	37.617	0.43000000	1.410	5.760	2.025	5.293	2.262	5.033	0.000	2.232	0.000	1.563	0.000	1.304	7.192	99999.000	13.464	99999.000	16.953	99999.000	6.990	0.000	92.656	0.10800000	4.064	8.783	4.643	8.254	5.084	8.010	0.000	2.960	0.000	2.141	0.000	1.702	34.141	99999.000	42.051	99999.000	50.938	99999.000	0.275173	0.800933	0.712805	0.306858	0.767442	0.409464	0.148148
3.922	0.002	99999.000	0.02200000	2.770	4.684	3.215	4.445	3.359	4.350	0.000	0.884	0.000	0.478	0.000	0.188	23.883	99999.000	40.016	99999.000	53.219	99999.000	5.617	0.011	59.297	0.60200000	2.830	7.348	3.355	6.969	3.777	6.635	0.000	2.503	0.000	1.854	0.000	1.594	19.897	99999.000	27.236	99999.000	31.992	99999.000	0.160321	0.863898	0.837826	0.160762	0.792453	0.299652	0.121212
3.797	0.000	99999.000	0.05200000	2.969	4.619	3.289	4.332	3.328	4.197	0.000	0.714	0.000	0.445	0.000	0.179	26.773	99999.000	41.500	99999.000	52.984	99999.000	6.203	0.000	91.016	0.07500000	3.352	8.199	4.105	7.594	4.363	7.258	0.000	2.482	0.000	1.981	0.000	1.716	28.428	99999.000	39.238	99999.000	45.918	99999.000	0.238716	0.818509	0.808741	0.051075	0.786517	0.345172	0.074074
3.723	0.002	96.562	0.12500000	1.824	4.879	2.250	4.502	2.463	4.348	0.000	1.645	0.000	1.259	0.000	1.086	13.984	99999.000	21.836	99999.000	28.086	99999.000	6.561	0.012	38.633	0.46400000	2.975	9.359	3.785	8.654	4.297	8.262	0.000	3.690	0.000	2.466	0.000	1.811	17.268	99999.000	22.109	99999.000	25.977	99999.000	0.240828	0.872146	0.801194	0.356891	0.790123	0.408263	0.148936
3.174	0.944	27.363	0.16800000	1.025	8.789	1.674	6.336	2.109	5.893	0.000	5.233	0.000	2.601	0.000	1.970	6.948	99999.000	8.916	99999.000	12.168	99999.000	2.988	2.888	48.457	0.15100000	0.697	14.410	1.059	11.248	1.436	9.441	0.000	10.972	0.000	8.527	0.000	7.070	11.382	99999.000	13.270	99999.000	14.888	99999.000	0.165530	0.818491	0.751190	0.270491	0.746269	0.265424	0.139535
3.275	0.012	122.031	0.27700000	1.594	4.184	1.920	3.955	2.123	3.811	0.000	1.517	0.000	1.088	0.000	0.909	12.090	99999.000	19.414	99999.000	25.547	99999.000	4.463	1.167	54.531	0.55900000	1.879	10.631	2.816	7.742	3.213	7.176	0.000	5.808	0.000	3.208	0.000	2.297	17.754	99999.000	21.592	99999.000	26.445	99999.000	0.207597	0.908691	0.819307	0.494672	0.815217	0.395194	0.218182
2.635	0.007	33.379	0.34700000	1.010	3.900	1.348	3.541	1.615	3.326	0.000	1.584	0.000	1.172	0.000	0.881	4.644	99999.000	6.748	99999.000	9.199	99999.000	4.293	0.000	99999.000	0.00700000	3.236	4.994	3.729	4.785	3.793	4.705	0.000	0.851	0.000	0.563	0.000	0.267	31.383	99999.000	45.953	99999.000	58.219	99999.000	0.149493	0.814374	0.519918	0.613345	0.767123	0.385308	0.285714
3.258	0.000	99999.000	0.18800000	2.498	3.939	2.758	3.707	2.803	3.613	0.000	0.795	0.000	0.394	0.000	0.114	17.867	99999.000	28.492	99999.000	37.594	99999.000	3.623	0.974	38.594	0.15700000	1.082	8.846	1.924	6.832	2.430	6.285	0.000	4.358	0.000	2.614	0.000	2.062	9.090	99999.000	14.607	99999.000	18.887	99999.000	0.122861	0.863053	0.828103	0.203318	0.732394	0.237935	0.218182
3.449	0.856	77.656	0.83000000	1.531	7.307	2.260	5.744	2.678	5.426	0.000	5.231	0.000	2.287	0.000	1.661	14.438	99999.000	20.236	99999.000	24.766	99999.000	7.008	0.004	57.070	0.48700000	3.381	9.438	4.227	8.693	4.594	8.383	0.000	3.301	0.000	2.368	0.000	1.972	25.273	99999.000	31.211	99999.000	35.703	99999.000	0.209836	0.875539	0.829741	0.268988	0.800000	0.354150	0.220339
4.102	0.000	99999.000	0.01600000	3.102	4.867	3.553	4.646	3.604	4.504	0.000	0.717	0.000	0.468	0.000	0.288	30.680	99999.000	43.141	99999.000	57.828	99999.000	5.547	0.009	99999.000	0.01900000	4.094	6.340	4.666	6.152	4.893	5.996	0.000	1.127	0.000	0.680	0.000	0.346	55.328	99999.000	75.016	99999.000	94.000	99999.000	0.234271	0.886646	0.850932	0.239581	0.807339	0.320437	0.074627
3.303	0.002	99999.000	0.02700000	2.295	4.029	2.596	3.775	2.803	3.668	0.000	0.833	0.000	0.534	0.000	0.304	20.289	99999.000	30.016	99999.000	39.234	99999.000	4.174	0.000	99999.000	0.01500000	3.086	5.018	3.643	4.691	3.674	4.574	0.000	0.821	0.000	0.406	0.000	0.113	33.727	99999.000	44.938	99999.000	54.938	99999.000	0.130330	0.902042	0.869112	0.251590	0.800000	0.212882	0.216667
3.883	0.003	99999.000	0.01700000	2.760	4.723	3.227	4.441	3.363	4.328	0.000	0.844	0.000	0.515	0.000	0.255	25.514	99999.000	36.188	99999.000	49.703	99999.000	5.648	0.000	99999.000	0.00000000	4.646	6.447	5.002	6.133	5.102	6.029	0.000	0.902	0.000	0.487	0.000	0.179	53.766	99999.000	71.031	99999.000	86.344	99999.000	0.174732	0.796706	0.768914	0.120267	0.735294	0.285327	0.148936
2.582	0.591	578.125	0.29500000	1.488	5.621	1.977	4.424	2.232	4.090	0.000	2.187	0.000	1.169	0.000	0.772	12.666	99999.000	17.617	99999.000	23.984	99999.000	3.801	1.364	45.000	0.37400000	1.248	10.697	2.230	8.070	2.615	7.100	0.000	5.504	0.000	3.296	0.000	2.243	12.188	99999.000	16.001	99999.000	19.014	99999.000	0.159874	0.820959	0.764531	0.239641	0.756757	0.362204	0.269231
5.061	0.000	31.641	0.57800000	1.809	7.465	2.729	6.740	3.057	6.408	0.000	3.291	0.000	2.025	0.000	1.554	12.285	99999.000	16.653	99999.000	19.912	99999.000	7.578	0.000	34.727	0.06000000	2.812	10.750	4.270	10.094	4.703	9.549	0.000	3.720	0.000	2.769	0.000	2.196	16.157	99999.000	22.396	99999.000	26.287	99999.000	0.280488	0.775673	0.768195	0.032260	0.732394	0.271435	0.081633
4.990	0.019	34.395	0.84900000	1.963	7.357	2.662	6.605	3.041	6.305	0.000	3.076	0.000	1.944	0.000	1.586	11.312	99999.000	16.416	99999.000	18.669	99999.000	6.924	0.019	36.470	0.99300000	2.789	9.799	3.674	9.145	4.502	8.730	0.000	4.115	0.000	2.997	0.000	2.106	14.387	99999.000	21.487	99999.000	24.302	99999.000	0.222019	0.816829	0.771608	0.197998	0.740741	0.248735	0.078431
1.844	0.000	99999.000	0.40600000	1.336	2.467	1.500	2.264	1.586	2.176	0.000	0.443	0.000	0.213	0.000	0.065	7.887	99999.000	11.324	99999.000	15.836	99999.000	3.594	0.033	22.246	0.87700000	0.941	5.652	1.381	5.221	1.867	4.863	0.000	2.058	0.000	1.666	0.000	1.385	6.262	99999.000	9.304	99999.000	12.393	99999.000	0.125709	0.776999	0.551080	0.503251	0.765625	0.429769	0.361702
4.127	0.000	99999.000	0.02300000	3.193	4.889	3.607	4.629	3.635	4.520	0.000	0.765	0.000	0.425	0.000	0.195	29.742	99999.000	42.125	99999.000	57.750	99999.000	6.510	0.000	99999.000	0.00000000	5.514	7.371	5.812	7.102	5.979	6.992	0.000	0.953	0.000	0.585	0.000	0.234	60.484	99999.000	80.562	99999.000	100.094	99999.000	0.213593	0.811235	0.772698	0.169541	0.793103	0.325994	0.147541
3.635	0.026	24.380	0.86100000	1.100	6.082	1.758	5.240	2.078	4.926	0.000	2.364	0.000	1.601	0.000	1.260	5.707	99999.000	8.755	99999.000	11.722	99999.000	5.477	2.009	24.414	0.95800000	1.855	17.521	2.957	13.234	3.533	11.650	0.000	10.056	0.000	5.087	0.000	3.740	10.674	99999.000	13.545	99999.000	15.781	874.414	0.242829	0.838412	0.688453	0.481338	0.773196	0.473866	0.105263
4.262	0.004	27.559	0.44700000	1.408	6.883	2.004	5.971	2.293	5.605	0.000	2.477	0.000	1.784	0.000	1.417	7.749	99999.000	12.227	99999.000	15.410	99999.000	6.529	0.002	84.062	0.07000000	3.658	8.260	4.311	7.807	4.564	7.545	0.000	2.737	0.000	2.150	0.000	1.768	28.369	99999.000	38.906	99999.000	46.807	99999.000	0.240085	0.841194	0.780454	0.276662	0.753247	0.360022	0.148936
4.281	0.049	38.984	0.52000000	1.904	6.420	2.270	5.920	2.617	5.510	0.000	2.466	0.000	1.586	0.000	1.266	10.576	99999.000	16.368	99999.000	20.192	99999.000	6.744	0.007	33.159	0.27800000	2.646	9.926	3.416	8.873	3.982	8.453	0.000	3.872	0.000	2.540	0.000	2.036	12.833	99999.000	19.497	99999.000	22.710	99999.000	0.217235	0.812411	0.779972	0.147435	0.793814	0.330349	0.150943
4.037	0.000	99999.000	0.04100000	3.068	4.758	3.508	4.535	3.557	4.443	0.000	0.726	0.000	0.439	0.000	0.197	28.766	99999.000	44.625	99999.000	57.984	99999.000	4.039	2.608	132.969	0.13700000	1.771	12.611	2.227	10.414	2.697	9.113	0.000	10.840	0.000	8.532	0.000	6.309	19.406	99999.000	23.208	99999.000	27.587	99999.000	0.227066	0.872407	0.852697	0.133801	0.802326	0.364510	0.107143
4.088	0.000	99999.000	0.01500000	3.260	4.793	3.545	4.602	3.619	4.512	0.000	0.744	0.000	0.522	0.000	0.223	29.234	99999.000	45.953	99999.000	62.750	99999.000	6.891	0.000	114.297	0.06700000	3.926	8.641	4.518	8.160	4.861	7.959	0.000	2.737	0.000	2.148	0.000	1.638	35.156	99999.000	53.125	99999.000	61.309	99999.000	0.215144	0.809067	0.765334	0.186363	0.750000	0.389302	0.135593
3.936	0.028	45.664	0.59300000	1.686	5.523	2.057	5.047	2.365	4.791	0.000	1.934	0.000	1.499	0.000	1.327	11.211	99999.000	16.399	99999.000	20.530	99999.000	5.221	1.179	39.287	0.77000000	2.377	11.807	3.141	9.322	3.463	8.340	0.000	6.673	0.000	3.345	0.000	2.313	15.457	99999.000	19.473	99999.000	21.919	99999.000	0.205295	0.869147	0.801751	0.339956	0.741573	0.362468	0.157895
3.766	0.011	99999.000	0.01500000	2.506	4.352	2.953	4.232	3.215	4.143	0.000	0.997	0.000	0.478	0.000	0.239	25.895	99999.000	37.945	99999.000	46.109	99999.000	6.207	0.002	99999.000	0.00400000	4.750	7.070	5.182	6.801	5.512	6.691	0.000	1.185	0.000	0.624	0.000	0.380	51.344	99999.000	81.656	99999.000	102.750	99999.000	0.268175	0.875823	0.836290	0.241485	0.802326	0.382879	0.148148
3.055	0.000	99999.000	0.00300000	2.385	3.793	2.555	3.553	2.643	3.438	0.000	0.823	0.000	0.353	0.000	0.134	14.273	99999.000	24.898	99999.000	33.492	99999.000	5.109	0.000	99999.000	0.04600000	3.984	5.797	4.561	5.600	4.609	5.494	0.000	0.893	0.000	0.483	0.000	0.127	41.266	99999.000	60.094	99999.000	75.484	99999.000	0.208699	0.850000	0.722170	0.460101	0.802326	0.424239	0.285714
4.826	0.007	137.031	0.08300000	2.721	6.086	3.207	5.688	3.428	5.479	0.000	1.951	0.000	1.515	0.000	1.239	23.496	99999.000	33.340	99999.000	42.822	99999.000	7.455	0.659	38.037	0.98300000	3.721	12.072	4.594	10.820	5.092	10.121	0.000	5.149	0.000	3.164	0.000	2.500	19.443	99999.000	23.577	99999.000	26.638	99999.000	0.280663	0.812135	0.757293	0.225962	0.778846	0.357124	0.127273
5.141	0.000	34.629	0.23400000	1.674	7.684	2.605	6.902	3.141	6.469	0.000	3.074	0.000	2.087	0.000	1.731	13.032	99999.000	17.168	99999.000	20.205	99999.000	6.676	0.000	33.203	0.65500000	2.488	9.707	3.652	8.812	4.164	8.461	0.000	4.117	0.000	2.385	0.000	1.909	15.909	99999.000	20.762	99999.000	24.033	99999.000	0.112488	0.772109	0.749660	0.089673	0.759494	0.204782	0.100000
3.375	0.004	99999.000	0.03700000	2.459	4.115	2.799	3.922	2.893	3.781	0.000	0.715	0.000	0.429	0.000	0.186	21.148	99999.000	29.312	99999.000	37.594	99999.000	5.297	0.000	99999.000	0.00100000	4.260	6.053	4.715	5.865	4.795	5.768	0.000	0.979	0.000	0.540	0.000	0.107	43.688	99999.000	62.281	99999.000	77.438	99999.000	0.206576	0.872042	0.843161	0.184144	0.777778	0.348297	0.169492
3.912	0.004	466.875	0.09000000	2.377	4.721	2.740	4.443	2.840	4.328	0.000	1.510	0.000	1.100	0.000	0.921	28.730	99999.000	38.633	99999.000	51.328	99999.000	6.883	0.021	29.219	0.85000000	2.482	10.391	3.617	9.408	4.092	8.834	0.000	3.941	0.000	2.696	0.000	2.106	13.419	99999.000	18.359	99999.000	20.913	99999.000	0.231160	0.839224	0.808190	0.161798	0.802326	0.368304	0.173077
3.021	0.000	99999.000	0.10100000	2.271	3.711	2.529	3.516	2.643	3.432	0.000	0.738	0.000	0.455	0.000	0.176	15.699	99999.000	25.875	99999.000	31.031	99999.000	4.375	0.000	99999.000	0.00400000	3.391	5.098	3.828	4.932	3.875	4.816	0.000	0.872	0.000	0.520	0.000	0.127	35.797	99999.000	49.000	99999.000	59.391	99999.000	0.160907	0.855400	0.728423	0.467555	0.803030	0.294427	0.320000
3.676	0.000	99999.000	0.01000000	2.885	4.400	3.164	4.166	3.223	4.078	0.000	0.726	0.000	0.348	0.000	0.105	24.898	99999.000	39.703	99999.000	48.766	99999.000	4.840	0.000	3075.000	0.04700000	3.426	5.480	3.668	5.340	3.863	5.201	0.000	1.296	0.000	1.049	0.000	0.925	43.008	99999.000	64.766	99999.000	78.281	99999.000	0.135078	0.874556	0.854832	0.135870	0.775000	0.244929	0.188679
